kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
11547513,K00295.01,Kepler-134 b,CONFIRMED,1,0,0,0,0,5.317440164,171.875619,0,,0.72,2.9331,,292.5,0.016817,0.66401,LS+MCMC,1.94,0.059,85.86,1105,351.52,9.97,5923,4.377,-0.14,1.054,0.966,,12.324
3241557,K02863.01,,FALSE POSITIVE,0,0,0,1,1,1.703359172,132.46185,0,,0.152,1.914,,57.6,0.006997,2.04461,LS+MCMC,0.69,0.0274,88.72,1525,1284.58,6.79,6026,4.503,-0.34,0.904,0.949,,13.778
6026737,K02949.01,,CANDIDATE,0.934,0,0,0,0,10.1747037,132.3605,0,,0.726,5.179,,52.4,0.007125,0.21251,LS+MCMC,1.04,0.0924,86.04,985,222.53,10.52,5866,4.191,0,1.339,1.016,,13.313
6026737,K02949.02,,CANDIDATE,0.757,0,0,0,0,3.75030469,134.80628,0,,0.77,3.246,,35.5,0.005966,0.25911,LS+MCMC,0.87,0.0475,82.34,1374,842.07,5.78,5866,4.191,0,1.339,1.016,,13.313
6028860,K02950.01,,FALSE POSITIVE,0,0,1,0,0,0.422015793,131.747838,0,,1.017,1.23416,,1291.9,0.078833,0.29261,LS+MCMC,6.69,0.0104,43.5,2136,4962.18,1.4018,5614,4.587,-0.34,0.777,0.858,,14.403
4991208,K02951.01,Kepler-1393 b,CONFIRMED,0.998,0,0,0,0,2.44358543,132.80194,0,,0.258,1.852,,59.1,0.007015,3.0114,LS+MCMC,0.67,0.0337,88.5,1249,574.37,9.83,5561,4.486,-0.18,0.873,0.85,,13.348
3662838,K00302.01,Kepler-516 b,CONFIRMED,1,0,0,0,0,24.85466504,173.99971,0,,0.746,9.182,,776.2,0.027585,0.09592,LS+MCMC,7.61,0.1992,87.08,1095,339.33,14.63,6967,3.864,-0.02,2.527,1.7,,12.059
8243283,K02952.01,,FALSE POSITIVE,0,0,0,1,1,1.7592691,132.07552,0,,0.564,2.381,,140.4,0.011222,0.67402,LS+MCMC,1.21,0.0278,83.24,1519,1254.94,4.8,5784,4.416,-0.14,0.984,0.921,,15.229
6778019,K02953.01,,FALSE POSITIVE,0,0,1,1,1,0.945825494,131.62223,0,,0.522,1.8496,,104.7,0.009649,0.87041,LS+MCMC,1.14,0.0199,81.3,1989,3715.61,3.45,6116,4.44,0.21,1.084,1.181,,14.762
5475042,K03050.01,,CANDIDATE,0.892,0,0,0,0,1.242639742,131.88125,0,,0.152,1.763,,159.3,0.011446,1.9481,LS+MCMC,1.02,0.0219,88.39,1487,1159.26,5.418,5520,4.572,-0.08,0.818,0.917,,15.33
9959492,K03051.02,,FALSE POSITIVE,0,0,0,1,1,1.33258772,132.0314,0,,0.634,5.187,,70.8,0.008054,0.0549,LS+MCMC,1.13,0.0234,68.46,1825,2625.26,1.727,5576,4.201,0.16,1.289,0.963,,15.276
8827575,K03052.01,,CANDIDATE,0.977,0,0,0,0,10.12956201,135.99804,0,,0.544,3.044,,81.3,0.008451,1.85743,LS+MCMC,0.78,0.0876,88.56,736,69.43,21.6,5383,4.528,0,0.842,0.874,,13.573
8827575,K03052.02,Kepler-1992 b,CONFIRMED,0.87,0,0,0,0,15.6112238,144.8735,0,,0.468,3.873,,113.5,0.009854,1.62557,LS+MCMC,0.91,0.1169,89.03,637,38.99,27.6,5383,4.528,0,0.842,0.874,,13.573
2716801,K03053.01,Kepler-1419 b,CONFIRMED,0.959,0,0,0,0,42.5217006,136.1274,0,,0.495,5.723,,685.6,0.024534,1.38123,LS+MCMC,2.45,0.2391,89.44,510,15.97,50.9,5911,4.519,-0.1,0.914,1.006,,15.761
2716801,K03053.02,,CANDIDATE,0.553,0,0,0,0,9.4767057,134.7294,0,,0.003,3.893,,230.5,0.013848,1.4141,LS+MCMC,1.38,0.0879,89.99,841,118.13,18.86,5911,4.519,-0.1,0.914,1.006,,15.761
6461850,K03054.01,,FALSE POSITIVE,0,0,1,1,0,0.544962596,131.52348,0,,0.459,1.085,,247.9,0.01474,2.83186,LS+MCMC,1.03,0.0116,82.56,1719,2074.18,3.543,5257,4.675,-0.7,0.639,0.713,,15.966
5688790,K03144.01,Kepler-1439 b,CONFIRMED,0.858,0,0,0,0,8.07394097,540.04161,0,,0.928,2.455,,1056,0.03663,0.46114,LS+MCMC,1.59,0.0594,85.44,420,7.33,11.67,3675,4.869,-0.32,0.398,0.428,,16.109
1717722,K03145.01,Kepler-1977 b,CONFIRMED,1,0,0,0,0,4.53702121,132.1846,0,,0.706,1.813,,504.4,0.022053,2.61043,LS+MCMC,1.66,0.0486,87.14,798,95.61,14.16,4805,4.633,-0.06,0.688,0.769,,15.689
1717722,K03145.02,,CANDIDATE,0.858,0,0,0,0,0.977311489,131.70299,0,,0.01,1.403,,250.7,0.014052,3.17024,LS+MCMC,1.06,0.0175,89.9,1331,737.36,5.43,4805,4.633,-0.06,0.688,0.769,,15.689
10908248,K03146.01,Kepler-1440 b,CONFIRMED,0.768,0,0,0,0,39.859505,154.7616,0,,0.398,7.987,,155.5,0.011483,0.53073,LS+MCMC,1.62,0.2274,89.36,597,29.97,35.5,5675,4.209,0.12,1.292,0.984,,14.131
7534267,K03147.01,Kepler-1441 b,CONFIRMED,0.997,0,0,0,0,39.4420781,169.1411,0,,0.42,7.029,,172.4,0.012063,0.74776,LS+MCMC,2.51,0.2346,89.39,682,51.14,39.5,5430,3.923,0.16,1.902,1.106,,14.268
10611420,K03148.01,,FALSE POSITIVE,0.014,0,0,1,0,11.50528603,135.1016,0,,0.461,2.098,,260.2,0.015153,7.77894,LS+MCMC,1.83,0.1046,89.3,912,163.79,37.9,6355,4.41,-0.08,1.108,1.151,,15.191
8121310,K00317.01,Kepler-521 b,CONFIRMED,0.999,0,0,0,0,22.20809549,206.35965,0,,0.017,7.3327,,463.2,0.019714,0.50398,LS+MCMC,3.02,0.1699,89.96,803,98.36,23.5971,6336,4.266,0.34,1.403,1.324,,12.885
10030778,K03265.01,,FALSE POSITIVE,0,0,1,1,0,29.47316279,154.89251,0,,1.362,6.4327,,12568.5,0.500076,0.23384,LS+MCMC,48.98,0.1864,86.46,565,24.07,22.06,5838,4.529,-0.08,0.897,0.992,,15.957
8826007,K03266.01,Kepler-1450 b,CONFIRMED,0.99,0,0,0,0,54.5091549,140.82739,0,,0.94,5.125,,622.2,0.029482,0.25447,LS+MCMC,1.94,0.2401,88.43,308,2.13,34.2,4406,4.67,-0.34,0.603,0.621,,15.498
8620402,K03267.01,Kepler-1913 b,CONFIRMED,1,0,0,0,0,14.1959621,137.01221,0,,0.786,3.605,,196.2,0.014102,0.67357,LS+MCMC,1.66,0.1209,87.66,818,105.7,19.29,6214,4.442,0.07,1.076,1.169,,14.706
8379021,K03268.01,,CANDIDATE,1,0,0,0,0,11.52482874,134.08163,0,,1.205,1.724,,577.6,0.23157,0.31364,LS+MCMC,22.56,0.095,84.68,756,77.15,13.01,5592,4.472,-0.16,0.892,0.862,,15.595
8104030,K03269.01,,FALSE POSITIVE,0,0,1,0,0,46.84008579,164.134422,0,,4.652,3.8198,,6287.9,3.720483,3.7023,LS+MCMC,428.62,0.2427,86.47,552,22,75.4,6006,4.33,-0.48,1.055,0.867,,15.314
6612327,K03270.01,,FALSE POSITIVE,0,0,1,1,0,21.993112,131.68608,0,,1.249,8.616,,1015.7,0.284532,0.00841,LS+MCMC,23.21,0.1437,77.97,523,17.75,5.99,5205,4.604,-0.16,0.747,0.827,,15.249
9724984,K00325.01,,FALSE POSITIVE,0,0,0,1,1,7.86335883,171.00299,0,,0.995,3.4303,,467.3,0.037513,0.04368,LS+MCMC,7.84,0.0856,79.02,1195,482.18,5.227,5731,4.005,0.48,1.913,1.351,,12.94
8081239,K03352.01,Kepler-1476 b,CONFIRMED,0.998,0,0,0,0,10.35857039,138.30794,0,,0.074,2.577,,273.7,0.015084,5.29954,LS+MCMC,1.68,0.0932,89.86,860,129.28,31.09,5893,4.423,-0.02,1.02,1.005,,15.408
7091432,K03353.01,Kepler-1477 b,CONFIRMED,1,0,0,0,0,11.55532445,134.12977,0,,0.96,3.499,,250,0.019441,0.09325,LS+MCMC,1.7,0.0911,83.66,674,48.88,8.7,5149,4.506,-0.14,0.803,0.755,,14.598
9845909,K03354.01,,CANDIDATE,0.937,0,0,0,0,11.5706005,136.28577,0,,0.416,3.073,,211.9,0.013484,2.65936,LS+MCMC,1.33,0.0964,89.1,771,83.39,26.6,5718,4.479,-0.2,0.9,0.89,,15.089
9221528,K03355.01,,CANDIDATE,0.999,0,0,0,0,16.2953228,144.7982,0,,0.587,4.882,,229.1,0.014432,0.66987,LS+MCMC,1.6,0.1264,88.41,773,84.23,21.11,6187,4.432,-0.24,1.013,1.007,,15.11
6368230,K03356.01,Kepler-1478 b,CONFIRMED,0.996,0,0,0,0,26.0841212,149.4437,0,,0.092,6.141,,259.7,0.014818,0.98135,LS+MCMC,1.35,0.1681,89.84,598,30.24,32.8,6083,4.563,-0.5,0.835,0.933,,15.44
7115291,K03357.01,,FALSE POSITIVE,0,0,1,0,0,52.80276758,167.270294,0,,1.473,5.6184,,52110.3,0.770634,2.38759,LS+MCMC,75.82,0.268,88.8,472,11.73,70.6,5835,4.492,-0.24,0.901,0.918,,15.193
10285631,K00331.02,,CANDIDATE,0.881,0,0,0,0,10.52286678,137.78844,0,,1.12,1.911,,130.2,0.13197,0.06071,LS+MCMC,23.26,0.0952,80.9,1008,243.72,7.08,5548,4.038,0.18,1.614,1.038,,13.497
4282191,K03439.01,Kepler-1502 b,CONFIRMED,0.998,0,0,0,0,41.7084063,153.53793,0,,0.671,8.567,,330,0.017621,0.2506,LS+MCMC,2.19,0.2482,88.65,608,32.24,28.5,6434,4.394,-0.1,1.138,1.169,,14.155
3559860,K03440.01,Kepler-1980 b,CONFIRMED,0.179,0,1,0,0,33.0257179,161.01,0,,0.044,6.032,,507.1,0.020422,1.34535,LS+MCMC,2.21,0.2049,89.94,564,23.95,42.65,5819,4.468,0.14,0.99,1.049,,15.606
3559860,K03440.02,,FALSE POSITIVE,0.094,1,0,0,0,58.940569,159.6218,0,,0.643,4.769,,570.3,0.022938,2.31031,LS+MCMC,2.48,0.3015,89.51,465,11.06,75.1,5819,4.468,0.14,0.99,1.049,,15.606
10651945,K03441.01,,FALSE POSITIVE,0,0,1,0,0,25.36699067,138.8144224,0,,0.86,5.9556,,150581,0.500955,1.88828,LS+MCMC,56.02,0.1739,88.77,665,46.09,40.048,6208,4.454,-0.12,1.024,1.086,,15.538
9837586,K03442.01,,FALSE POSITIVE,0,0,1,1,1,20.73376301,132.84493,0,,0.993,5.8043,,104599,0.499783,1.27235,LS+MCMC,54.58,0.148,88.15,663,45.6,30.69,5780,4.438,0,1,1,,17.474
7288306,K03443.01,Kepler-1503 b,CONFIRMED,0.985,0,0,0,0,96.169569,170.2581,0,,0.049,7.496,,894.5,0.026984,2.07895,LS+MCMC,2.07,0.3771,89.97,321,2.52,100.54,5340,4.633,-0.44,0.702,0.783,,15.796
10587105,K00339.01,Kepler-529 b,CONFIRMED,1,0,0,0,0,1.980356674,170.139601,0,,0.713,2.4743,,271.9,0.016185,0.44056,LS+MCMC,2.1,0.0309,80.89,1662,1808.41,4.5,6078,4.29,-0.16,1.189,1.005,,13.763
4824268,K03533.01,,FALSE POSITIVE,0,0,1,0,0,152.151448,215.015903,0,,0.857,26.8612,,151815,0.498993,0.12329,LS+MCMC,53.89,0.5687,89.08,362,4.04,53.24,6217,4.472,-0.22,0.989,1.056,,14.61
6431670,K03534.01,,FALSE POSITIVE,0,0,1,0,0,29.91133406,153.595491,0,,0.559,7.26916,,354377,0.622126,2.32126,LS+MCMC,47.83,0.1733,89.33,471,11.68,47.883,5303,4.632,-0.4,0.704,0.785,,16.128
7376500,K03535.01,,FALSE POSITIVE,0,0,1,0,0,5.877122485,136.42083,0,,0.547,4.71655,,362900,0.632037,1.73069,LS+MCMC,125.68,0.0586,87.86,1402,913.57,14.675,5702,3.807,-1.14,1.821,0.774,,15.177
7987086,K03536.01,,FALSE POSITIVE,0,0,1,0,0,156.516574,278.137378,0,,0.995,12.2259,,113337,0.519054,1.09284,LS+MCMC,61.44,0.5627,89.49,367,4.31,112.27,6002,4.354,-0.2,1.084,0.969,,13.375
7374746,K03537.01,,FALSE POSITIVE,0,0,1,0,0,1.366946478,132.204582,0,,0.869,3.37701,,158643,0.525639,0.668,LS+MCMC,43.45,0.0215,77.58,1403,910.99,4.0409,5353,4.527,-0.52,0.757,0.704,,15.002
8668810,K03538.01,,FALSE POSITIVE,0,1,0,0,0,313.0927507,424.715381,0,,0.395,14.3447,,445612,0.646575,3.65359,LS+MCMC,47.52,0.7828,89.92,207,0.44,266.524,5067,4.596,-0.6,0.673,0.651,,15.638
11074541,K00345.01,Kepler-531 b,CONFIRMED,1,0,0,0,0,29.88487723,173.194404,0,,0.658,4.5612,,1275.7,0.034344,1.35029,LS+MCMC,2.81,0.1694,89.06,453,9.95,39.9,4883,4.549,-0.08,0.749,0.725,,13.34
8299947,K03631.01,,FALSE POSITIVE,0,0,1,0,0,2.682767439,131.570648,0,,0.509,4.58143,,394412,0.647193,0.935,LS+MCMC,70.67,0.0379,85.88,1310,695.41,7.0855,5780,4.438,0,1,1,,17.743
3335813,K03632.01,,FALSE POSITIVE,0,0,1,1,1,3.711012492,132.488455,0,,1.272,3.3394,,7559.8,0.379062,0.14411,LS+MCMC,46.24,0.0478,74.36,1310,695.05,4.716,6141,4.365,-0.06,1.117,1.051,,13.789
11858741,K03633.01,,FALSE POSITIVE,0,0,1,1,0,1.780982447,131.520134,0,,0.002,3.4297,,357695,0.55359,1.4414,LS+MCMC,60.45,0.0288,89.98,1502,1204.3,6.229,5780,4.438,0,1,1,,16.485
6363494,K03634.01,,FALSE POSITIVE,0,0,1,0,0,1.815632406,131.9113803,0,,1.04,3.35773,,61573.6,0.413671,0.40373,LS+MCMC,108.78,0.0395,75.41,3429,32652.55,4.128,9954,4.07,0.07,2.408,2.485,,14.42
3327992,K03635.01,,FALSE POSITIVE,0,0,1,1,1,2.115511511,131.99137,0,,1.278,8.5116,,25805,0.500992,0.03487,LS+MCMC,36.16,0.0281,50.75,897,152.34,2.02,4188,4.615,0.18,0.661,0.656,,15.582
5649206,K03636.01,,FALSE POSITIVE,0,0,1,0,0,2.446736567,133.968534,0,,0.477,5.0201,,415859,0.654961,0.67952,LS+MCMC,71.52,0.0356,85.43,1351,788.17,5.9911,5780,4.438,0,1,1,,17.991
5193384,K03637.01,,FALSE POSITIVE,0,0,1,0,0,21.3779536,157.8164,0,,0,24.872,,255244,0.455185,0.03653,LS+MCMC,173.18,0.1447,90,1062,300.32,9.592,4905,3.3,-0.24,3.484,0.883,,19.065
6973796,K03726.01,,FALSE POSITIVE,0,0,1,0,0,115.9943364,139.57168,0,,0.028,2.4136,,37571,0.170135,111.38106,LS+MCMC,13.66,0.4185,90,265,1.16,429.48,4530,4.566,0.22,0.735,0.725,,15.852
7515679,K03728.01,Kepler-1517 b,CONFIRMED,0,0,1,0,0,5.546083089,133.50348,0,,0.902,2.717,,2211,0.050506,0.37243,LS+MCMC,22.27,0.078,83.88,2336,7027.09,8.46,7358,3.538,-0.08,4.037,2.054,,12.252
9674592,K03729.01,,FALSE POSITIVE,0,1,0,1,0,6.87366398,136.13966,0,,0.958,7.0845,,9766.9,0.136634,0.04032,LS+MCMC,12.01,0.0681,78.12,859,128.52,4.65,5662,4.575,-0.26,0.805,0.899,,15.933
9674592,K03729.02,,FALSE POSITIVE,0,1,0,1,0,6.87366412,132.4575658,,,,4.85,,,,,none,,,,,,,,,,,,,15.933
10879213,K03730.01,,FALSE POSITIVE,0,0,1,0,0,0.668483494,132.156558,0,,0.773,2.4129,,722770,1.270693,4.54953,LS+MCMC,138.76,0.015,80.64,2082,4439.53,4.754,5780,4.438,0,1,1,,18.792
5650314,K03731.01,,FALSE POSITIVE,0.086,0,0,1,0,1.070272827,131.835891,0,,1.269,4.2844,,9886.5,0.402965,0.08753,LS+MCMC,28.73,0.0182,43.29,1224,528.52,1.744,4628,4.651,-0.1,0.653,0.723,,15.926
8302302,K03732.01,,FALSE POSITIVE,0,0,1,0,0,1.135930136,132.396556,0,,1.282,4.5036,,27247.4,0.49963,0.12179,LS+MCMC,52.05,0.0215,50.72,1836,2683.57,2.025,6247,4.489,-0.34,0.954,1.022,,15.524
3545478,K00366.01,,CANDIDATE,0.953,0,0,0,0,75.1122132,207.713987,0,,0.838,4.9458,,3751.5,0.063426,1.46689,LS+MCMC,23.23,0.4156,89.37,777,86.18,75.91,6201,3.616,0.21,3.354,1.694,,11.714
4820550,K03823.01,,CANDIDATE,1,0,0,0,0,202.1168173,292.05064,0,,0.906,4.683,,2701.2,0.057885,2.71177,LS+MCMC,5.8,0.6666,89.71,286,1.59,180.2,5536,4.498,0.16,0.917,0.964,,13.922
6516874,K03824.01,,FALSE POSITIVE,0,1,0,0,0,0.916326699,131.80905,0,,0.988,3.1427,,96384,0.477648,0.45229,LS+MCMC,50.7,0.0188,68.69,1917,3196.67,2.718,6046,4.486,-0.08,0.972,1.053,,15.896
5467113,K03825.01,,FALSE POSITIVE,0,0,1,0,0,2.845746618,134.276987,0,,0.126,13.0719,,557741,0.701174,0.06317,LS+MCMC,135.99,0.0396,87.6,1667,1822.75,3.0016,5641,3.948,-0.12,1.776,1.021,,15.833
8240123,K03826.01,,FALSE POSITIVE,0,0,1,1,1,2.30120705,132.18748,0,,1.262,25.08,,1688.1,0.30854,0.00802,LS+MCMC,28.64,0.0335,15.4,1254,583.42,1.309,5641,4.554,-0.06,0.85,0.944,,15.818
10031907,K03828.01,,FALSE POSITIVE,0,0,1,1,1,8.58965725,132.01852,0,,1.249,8.9793,,1161.5,0.286052,0.00441,LS+MCMC,27.86,0.0822,61.07,828,111.01,2.58,5697,4.539,0.07,0.892,1.004,,14.649
4474637,K03829.01,,FALSE POSITIVE,0,0,1,0,0,3.886730304,135.0201,0,,0,16.1723,,372425,0.563899,0.03444,LS+MCMC,61.58,0.0485,90,1158,424.65,3.0185,5780,4.438,0,1,1,,16.81
1433980,K03924.01,,FALSE POSITIVE,0,0,1,0,0,1.592634161,132.328769,0,,0.877,8.9488,,155156,0.519012,0.06389,LS+MCMC,100.2,0.0292,64.63,2255,6128.09,2.0461,6574,4.061,-0.22,1.768,1.317,,14.915
10788461,K03925.01,Kepler-1530 d,CONFIRMED,1,0,0,0,0,9.2075634,135.801,0,,0.898,3.365,,1243.1,0.038689,0.29352,LS+MCMC,5.5,0.0865,85.3,972,211.08,10.96,5678,4.215,0.2,1.303,1.015,,14.026
10788461,K03925.02,Kepler-1530 b,CONFIRMED,1,0,0,0,0,2.5903958,132.3011,0,,0.725,2.088,,330.9,0.017944,0.89509,LS+MCMC,2.55,0.0371,83.9,1484,1147.44,6.82,5678,4.215,0.2,1.303,1.015,,14.026
10788461,K03925.03,Kepler-1530 c,CONFIRMED,0.999,0,0,0,0,5.3235335,133.0952,0,,0.804,2.714,,342.4,0.018891,0.55838,LS+MCMC,2.69,0.06,85.11,1167,438.71,9.42,5678,4.215,0.2,1.303,1.015,,14.026
11667548,K03926.01,,FALSE POSITIVE,0,0,0,1,0,0.831741499,132.074741,0,,1.298,2.297,,1231.1,0.334314,0.10493,LS+MCMC,41.62,0.0185,34,2198,5501.14,1.566,6343,4.408,0.07,1.14,1.213,,15.61
8868649,K03927.01,,FALSE POSITIVE,0,1,0,1,1,4.44737112,133.84048,0,,0.978,19.45,,224.4,0.019271,0.00132,LS+MCMC,2.06,0.0501,28.54,1068,307.65,1.113,5472,4.382,-0.04,0.981,0.846,,14.016
4242692,K03928.01,Kepler-1531 b,CONFIRMED,0.997,0,0,0,0,1.138548215,132.46205,0,,0.545,2.1482,,66.2,0.007741,0.63104,LS+MCMC,1.45,0.022,81.07,2537,9805.45,3.51,6520,4.01,-0.5,1.713,1.094,,13.194
4929299,K04018.01,,FALSE POSITIVE,0,0,1,0,0,0.868723418,132.08264,0,,0.947,1.4617,,197.1,0.016376,0.18126,LS+MCMC,1.87,0.0169,60.67,1998,3776.5,1.934,5761,4.331,-0.28,1.046,0.855,,14.774
7038096,K04020.01,,FALSE POSITIVE,0,0,1,0,1,0.566803149,131.79596,0,,0.822,1.643,,246,0.016134,0.34901,LS+MCMC,1.93,0.0142,62.98,2380,7612.11,1.81,6147,4.435,0.21,1.096,1.193,,14.65
11967788,K04021.01,,CANDIDATE,0.848,0,0,0,0,7.23531329,133.12054,0,,0.326,3.338,,112.2,0.009843,1.43553,LS+MCMC,1.53,0.0783,88.82,1207,501.36,15.84,6422,4.219,-0.06,1.421,1.22,,13.166
11967788,K04021.02,,CANDIDATE,0.994,0,0,0,0,4.93211932,132.4538,0,,0.034,3.144,,50.5,0.00655,1.36813,LS+MCMC,1.02,0.0606,89.84,1372,837.01,12.07,6422,4.219,-0.06,1.421,1.22,,13.166
7733731,K04022.01,,CANDIDATE,0.999,0,0,0,0,4.85819429,135.14503,0,,0.086,5.356,,76.3,0.008031,0.27305,LS+MCMC,2.04,0.0595,89.3,1685,1904.91,6.984,6109,3.78,-0.4,2.326,1.188,,13.269
6862332,K04023.01,,FALSE POSITIVE,0,0,0,1,1,119.0192648,341.26197,0,,0.79,8.1,,1977,0.044969,0.60544,LS+MCMC,4.44,0.4772,89.41,350,3.53,76.8,5754,4.534,0.07,0.905,1.021,,15.644
10714072,K04024.01,Kepler-1541 b,CONFIRMED,0.988,0,0,0,0,8.40693068,133.42739,0,,0.015,1.866,,167.1,0.011643,11.30804,LS+MCMC,1.95,0.0781,89.97,1048,285.67,34.8,5365,4.02,-0.06,1.533,0.899,,13.801
5513857,K04119.01,,FALSE POSITIVE,0,0,0,1,1,0.755101928,131.81199,0,,0.464,3.044,,119.8,0.010157,0.20711,LS+MCMC,0.91,0.0153,75.4,1763,2287.46,1.841,5465,4.535,-0.18,0.819,0.84,,15.443
9700449,K04120.01,,CANDIDATE,0.965,0,0,0,0,110.461746,147.5465,0,,0.036,12.46,,331.2,0.016739,0.50479,LS+MCMC,1.93,0.4667,89.97,420,7.34,68.8,6321,4.434,-0.16,1.058,1.108,,15.092
6349881,K04121.01,Kepler-1554 b,CONFIRMED,0.995,0,0,0,0,198.088873,319.73002,0,,0.633,7.955,,1027.7,0.03061,1.78374,LS+MCMC,3.24,0.6314,89.77,288,1.63,154.7,5275,4.397,0.18,0.969,0.855,,15.717
9851970,K04122.01,,FALSE POSITIVE,0,0,1,1,1,1.08193721,131.5344,0,,0.168,4.788,,115.3,0.009584,0.09844,LS+MCMC,0.77,0.0184,84.72,1385,870.17,1.8263,4965,4.555,-0.22,0.736,0.709,,15.471
6140059,K04123.01,,CANDIDATE,1,0,0,0,0,44.6226725,137.942,0,,0.931,12.974,,131.9,0.012823,0.01116,LS+MCMC,1.73,0.2464,84.94,613,33.39,10.55,6198,4.252,-0.3,1.239,0.998,,13.519
9099950,K04125.01,,FALSE POSITIVE,0,1,0,1,0,1.111362442,132.30056,0,,0.715,6.24,,133.9,0.011357,0.03244,LS+MCMC,2.86,0.0238,56.15,2820,14894.75,1.2842,6486,3.872,-0.2,2.308,1.446,,12.845
9272070,K04126.01,Kepler-1555 b,CONFIRMED,1,0,0,0,0,8.10503551,135.88389,0,,0.353,4.459,,209.9,0.013451,0.66331,LS+MCMC,1.45,0.0805,88.47,959,199.74,13.21,6201,4.472,-0.2,0.989,1.058,,15.353
5196864,K02695.01,,CANDIDATE,1,0,0,0,0,2.50343279,131.94522,0,,1.178,1.534,,1156,0.220575,0.21923,LS+MCMC,20.23,0.0333,73.6,1147,408.12,4.17,5174,4.483,-0.04,0.84,0.782,,15.601
11071200,K02696.01,,CANDIDATE,0.996,0,0,0,0,96.4562198,214.74931,0,,0.775,11.195,,950.5,0.030816,0.18221,LS+MCMC,9.1,0.4921,89.01,727,65.96,44.7,7029,3.806,-0.16,2.704,1.704,,12.998
11071200,K02696.02,,CANDIDATE,0.992,0,0,0,0,44.5643831,143.43526,0,,0.851,7.874,,360.5,0.019632,0.13718,LS+MCMC,5.8,0.2941,88,940,184.67,24.3,7029,3.806,-0.16,2.704,1.704,,12.998
6627507,K02697.01,,FALSE POSITIVE,0,0,0,1,0,7.37453336,131.55947,0,,1.139,3.745,,304.4,0.159773,0.01431,LS+MCMC,87.08,0.0897,70.73,1654,1770.84,3.45,5028,3.289,0.14,4.991,1.766,,12.904
5128673,K02698.01,Kepler-1316 b,CONFIRMED,0.95,0,0,0,0,87.9724227,168.29785,0,,0.015,14.638,,866.7,0.026755,0.25606,LS+MCMC,3.39,0.3859,89.98,446,9.37,47.14,5837,4.305,0,1.159,0.988,,14
6690836,K02699.01,Kepler-1317 b,CONFIRMED,1,0,0,0,0,0.568874717,132.048771,0,,0.05,1.2177,,378.4,0.017496,2.902,LS+MCMC,1.49,0.0128,89.23,1796,2473.19,3.675,5223,4.593,0.07,0.78,0.889,,15.23
8639908,K02700.01,,CANDIDATE,1,0,0,0,0,0.910020582,131.99239,0,,0.79,1.7956,,358.1,0.019204,0.42212,LS+MCMC,1.12,0.0151,72.62,1127,380.16,2.64,4297,4.725,-0.68,0.533,0.55,,15.381
6346809,K02775.01,,CANDIDATE,1,0,0,0,0,17.57704569,137.73116,0,,1.25,2.022,,670,0.27658,0.32387,LS+MCMC,27.21,0.1239,85.89,673,48.33,17.42,5653,4.442,-0.32,0.901,0.819,,14.94
4275117,K02776.01,,FALSE POSITIVE,0,0,0,1,0,1.00652785,131.71627,0,,0.467,1.3175,,125.9,0.010575,2.74581,LS+MCMC,1.03,0.0195,84.93,1815,2556.97,5.28,6089,4.527,-0.36,0.889,0.971,,14.716
6545051,K02777.01,,FALSE POSITIVE,0,0,0,1,1,1.99566293,132.8585,0,,0.564,4.514,,197,0.013185,0.12071,LS+MCMC,1.11,0.0294,78.95,1182,462.26,2.94,5235,4.595,-0.06,0.771,0.862,,15.734
7769819,K02778.01,Kepler-1342 b,CONFIRMED,1,0,0,0,0,2.21571296,131.82107,0,,0.796,1.8211,,285.1,0.017229,0.81054,LS+MCMC,1.7,0.0313,82.3,1283,638.56,5.95,5417,4.447,-0.08,0.901,0.83,,15.392
11874577,K02779.01,Kepler-1875 b,CONFIRMED,0.998,0,0,0,0,34.4585495,147.82493,0,,0.626,7.434,,431,0.019948,0.36979,LS+MCMC,1.88,0.2039,88.74,559,23.05,28.5,6161,4.545,-0.5,0.862,0.95,,14.936
12164564,K02780.01,Kepler-1343 b,CONFIRMED,0.996,0,0,0,0,3.35184041,131.64441,0,,0.091,1.9855,,345.3,0.017094,3.76628,LS+MCMC,1.88,0.0449,89.6,1294,661.69,13.08,6198,4.464,-0.16,1.005,1.072,,15.526
8190354,K02781.01,,FALSE POSITIVE,0,0,0,1,0,1.615758517,131.68535,0,,0.234,1.734,,41.7,0.005939,2.47521,LS+MCMC,1.31,0.0266,88.08,2158,5140.67,6.99,5622,3.813,-0.52,2.017,0.965,,12.743
3957082,K02864.01,,FALSE POSITIVE,0.001,0,0,1,0,3.77881664,134.208,0,,0.628,5.819,,47.1,0.006588,0.08346,LS+MCMC,3.99,0.0606,80.92,2580,10473.57,3.98,6115,3.267,-0.04,5.544,2.072,,12.923
